Emissor;Tipo;Numero;Titulo;Data;Link;Gabarito
CCFGTS;Resolução Tribunal Pleno;1119/2025;RESOLUÇÃO CCFGTS Nº 1.119, DE 22 DE MAIO DE 2025 - Conselho Curador do Fundo de Garantia do Tempo de Serviço;22/05/2025;https://www.in.gov.br/web/dou/-/resolucao-ccfgts-n-1.119-de-22-de-maio-de-2025-631585879;0
CCFGTS;Resolução Tribunal Pleno;1120/2025;RESOLUÇÃO CCFGTS Nº 1.120, DE 22 DE MAIO DE 2025 (*) - Conselho Curador do Fundo de Garantia do Tempo de Serviço;22/05/2025;https://www.in.gov.br/web/dou/-/resolucao-ccfgts-n-1.120-de-22-de-maio-de-2025-*-631924675;0
CCFGTS;Resolução Tribunal Pleno;1120/2025;RESOLUÇÃO CCFGTS Nº 1.120, DE 22 DE MAIO DE 2025 - Conselho Curador do Fundo de Garantia do Tempo de Serviço;22/05/2025;https://www.in.gov.br/web/dou/-/resolucao-ccfgts-n-1.120-de-22-de-maio-de-2025-631596634;0
CCFGTS;Resolução Tribunal Pleno;1121/2025;RESOLUÇÃO CCFGTS Nº 1.121, DE 22 DE MAIO DE 2025 - Conselho Curador do Fundo de Garantia do Tempo de Serviço;22/05/2025;https://www.in.gov.br/web/dou/-/resolucao-ccfgts-n-1.121-de-22-de-maio-de-2025-631593003;1
CCFGTS;Resolução Tribunal Pleno;1122/2025;RESOLUÇÃO CCFGTS Nº 1.122, DE 24 DE JULHO DE 2025 - Conselho Curador do Fundo de Garantia do Tempo de Serviço;24/07/2025;https://www.in.gov.br/web/dou/-/resolucao-ccfgts-n-1.122-de-24-de-julho-de-2025-644435186;0
CCFGTS;Resolução Tribunal Pleno;1123/2025;RESOLUÇÃO CCFGTS Nº 1.123, DE 24 DE JULHO DE 2025 - Conselho Curador do Fundo de Garantia do Tempo de Serviço;24/07/2025;https://www.in.gov.br/web/dou/-/resolucao-ccfgts-n-1.123-de-24-de-julho-de-2025-644427970;1
CCFGTS;Resolução Tribunal Pleno;1124/2025;RESOLUÇÃO CCFGTS Nº 1.124, DE 24 DE JULHO DE 2025 - Conselho Curador do Fundo de Garantia do Tempo de Serviço;24/07/2025;https://www.in.gov.br/web/dou/-/resolucao-ccfgts-n-1.124-de-24-de-julho-de-2025-644437802;1
CCFGTS;Resolução;995;Resolução ccfgts nº 995, de 11 de maio de 2021;13/05/2021;https://www.in.gov.br/web/dou/-/resolucao-ccfgts-n-995-de-11-de-maio-de-2021-319580984;1
CCFGTS;Resolução;996;Resolução ccfgts nº 996, de 11 de maio de 2021;13/05/2021;https://www.in.gov.br/web/dou/-/resolucao-ccfgts-n-996-de-11-de-maio-de-2021-319577858;1
CCFGTS;Resolução;998;Resolução ccfgts nº 998, de 11 de maio de 2021;13/05/2021;https://www.in.gov.br/web/dou/-/resolucao-ccfgts-n-998-de-11-de-maio-de-2021-319550511;1
CCFGTS;Resolução;999;Resolução ccfgts nº 999, de 29 de junho de 2021;30/06/2021;https://www.in.gov.br/web/dou/-/resolucao-ccfgts-n-999-de-29-de-junho-de-2021-329118953;1
ANPD;Resolução CD;28;RESOLUÇÃO CD/ANPD CD/ANPD Nº 28, DE 10 DE JUNHO DE 2025;10/06/2025;https://www.in.gov.br/web/dou/-/resolucao-cd/anpd-cd/anpd-n-28-de-10-de-junho-de-2025-635338979;0
ANPD;Resolução;1;Resolução cd/anpd nº 1, de 28 de outubro de 2021;29/10/2021;https://www.in.gov.br/web/dou/-/resolucao-cd/anpd-n-1-de-28-de-outubro-de-2021-355817513;1
ANPD;Resolução CD;24;RESOLUÇÃO CD/ANPD Nº 24, DE 26 DE FEVEREIRO DE 2025;26/02/2025;https://www.in.gov.br/web/dou/-/resolucao-cd/anpd-n-24-de-26-de-fevereiro-de-2025-615113923;0
ANPD;Resolução CD;25;RESOLUÇÃO CD/ANPD Nº 25, DE 14 DE MARÇO DE 2025;14/03/2025;https://www.in.gov.br/web/dou/-/resolucao-cd/anpd-n-25-de-14-de-marco-de-2025-617981422;1
ANPD;Resolução CD;26;RESOLUÇÃO CD/ANPD Nº 26, DE 28 DE MAIO DE 2025;28/05/2025;https://www.in.gov.br/web/dou/-/resolucao-cd/anpd-n-26-de-28-de-maio-de-2025-632518311;0
ANPD;Resolução CD;27;RESOLUÇÃO CD/ANPD Nº 27, DE 28 DE MAIO DE 2025;28/05/2025;https://www.in.gov.br/web/dou/-/resolucao-cd/anpd-n-27-de-28-de-maio-de-2025-632518227;0
ANPD;Resolução CD;29;RESOLUÇÃO CD/ANPD Nº 29, DE 4 DE SETEMBRO DE 2025;04/09/2025;https://www.in.gov.br/web/dou/-/resolucao-cd/anpd-n-29-de-4-de-setembro-de-2025-653265727;0
ANPD;Resolução;2;RESOLUÇÃO CD/ANPD Nº 2, DE 27 DE JANEIRO DE 2022;28/01/2022;https://www.in.gov.br/web/dou/-/resolucao-cd/anpd-n-2-de-27-de-janeiro-de-2022-376562019;1
ANPD;Resolução;3;RESOLUÇÃO CD/ANPD Nº 3, DE 25 DE JANEIRO DE 2023;26/01/2023;https://www.in.gov.br/web/dou/-/resolucao-cd/anpd-n-3-de-25-de-janeiro-de-2023-460124477;0
ANPD;Resolução;4;RESOLUÇÃO CD/ANPD Nº 4, DE 24 DE FEVEREIRO DE 2023;27/02/2023;https://www.in.gov.br/web/dou/-/resolucao-cd/anpd-n-4-de-24-de-fevereiro-de-2023-466146077;1
SFPP;Resolução;183;RESOLUÇÃO CDFMM Nº 183, DE 10 DE MARÇO DE 2022;14/03/2022;https://www.in.gov.br/web/dou/-/resolucao-cdfmm-n-183-de-10-de-marco-de-2022-385480142;1
SFPP;Resolução;185;RESOLUÇÃO CDFMM Nº 185, DE 4 DE ABRIL DE 2022;09/05/2022;https://www.in.gov.br/web/dou/-/resolucao-cdfmm-n-185-de-4-de-abril-de-2022-398332681;1
MDR;Resolução Tribunal Pleno;6/2025;RESOLUÇÃO CEG/MIDR Nº 6, DE 10 DE JULHO DE 2025 - Secretaria Executiva;10/07/2025;https://www.in.gov.br/web/dou/-/resolucao-ceg/midr-n-6-de-10-de-julho-de-2025-641616084;1
MDR;Resolução Tribunal Pleno;1/2025;RESOLUÇÃO CEG-MIDR Nº 1, DE 19 DE FEVEREIRO DE 2025 - Secretaria Executiva;19/02/2025;https://www.in.gov.br/web/dou/-/resolucao-ceg-midr-n-1-de-19-de-fevereiro-de-2025-621922098;0
MDR;Resolução Tribunal Pleno;2/2025;RESOLUÇÃO CEG-MIDR Nº 2, DE 19 DE FEVEREIRO DE 2025 - Secretaria Executiva;19/02/2025;https://www.in.gov.br/web/dou/-/resolucao-ceg-midr-n-2-de-19-de-fevereiro-de-2025-621926198;0
MDR;Resolução Tribunal Pleno;4/2025;Resolução CEG-MIDR Nº 4, DE 12 DE MAIO DE 2025 - Secretaria Executiva;12/05/2025;https://www.in.gov.br/web/dou/-/resolucao-ceg-midr-n-4-de-12-de-maio-de-2025-633376917;0
MDR;Resolução Tribunal Pleno;5/2025;Resolução CEG-MIDR Nº 5, DE 12 DE MAIO DE 2025 - Secretaria Executiva;12/05/2025;https://www.in.gov.br/web/dou/-/resolucao-ceg-midr-n-5-de-12-de-maio-de-2025-633388763;0
MDR;Resolução Tribunal Pleno;7/2025;RESOLUÇÃO CEG-MIDR Nº 7, DE 29 DE AGOSTO DE 2025 - Secretaria Executiva;29/08/2025;https://www.in.gov.br/web/dou/-/resolucao-ceg-midr-n-7-de-29-de-agosto-de-2025-655169687;0
MDR;Resolução Tribunal Pleno;8/2025;RESOLUÇÃO CEG-MIDR Nº 8, DE 29 DE AGOSTO DE 2025 - Secretaria Executiva;29/08/2025;https://www.in.gov.br/web/dou/-/resolucao-ceg-midr-n-8-de-29-de-agosto-de-2025-655214751;0
MDR;Resolução Tribunal Pleno;3/2025;RESOLUÇÃO CEG Nº 3, DE 12 DE MAIO DE 2025 - Secretaria Executiva;12/05/2025;https://www.in.gov.br/web/dou/-/resolucao-ceg-n-3-de-12-de-maio-de-2025-633392084;0
ME/MF;Resolução Tribunal Pleno;5/2025;Resolução CGNFS-E nº 5, de 28 de MARÇO de 2025 - Comitê;28/03/2025;https://www.in.gov.br/web/dou/-/resolucao-cgnfs-e-n-5-de-28-de-marco-de-2025-620763789;0
ME/MF;Resolucao;6/2025;RESOLUÇÃO CGNFS-E Nº 6, DE 21 DE JULHO DE 2025 - Comitê;21/07/2025;https://www.in.gov.br/web/dou/-/resolucao-cgnfs-e-n-6-de-21-de-julho-de-2025-644868793;0
ME/MF;Resolução;30;RESOLUÇÃO CGPAR/ME Nº 30, DE 4 DE AGOSTO DE 2022;05/08/2022;https://www.in.gov.br/web/dou/-/resolucao-cgpar/me-n-30-de-4-de-agosto-de-2022-420539974;1
ME/MF;Resolução;31;RESOLUÇÃO CGPAR/ME Nº 31, DE 4 DE AGOSTO DE 2022;05/08/2022;https://www.in.gov.br/web/dou/-/resolucao-cgpar/me-n-31-de-4-de-agosto-de-2022-420523003;1
ME/MF;Resolução;33;RESOLUÇÃO CGPAR/ME Nº 33, DE 4 DE AGOSTO DE 2022;05/08/2022;https://www.in.gov.br/web/dou/-/resolucao-cgpar/me-n-33-de-4-de-agosto-de-2022-420537655;1
ME/MF;Resolução;34;RESOLUÇÃO CGPAR/ME Nº 34, DE 4 DE AGOSTO DE 2022;05/08/2022;https://www.in.gov.br/web/dou/-/resolucao-cgpar/me-n-34-de-4-de-agosto-de-2022-420540059;1
ME/MF;Resolução;35;RESOLUÇÃO CGPAR/ME Nº 35, DE 4 DE AGOSTO DE 2022;05/08/2022;https://www.in.gov.br/web/dou/-/resolucao-cgpar/me-n-35-de-4-de-agosto-de-2022-420423692;1
ME/MF;Resolução;36;RESOLUÇÃO CGPAR/ME Nº 36, DE 4 DE AGOSTO DE 2022;05/08/2022;https://www.in.gov.br/web/dou/-/resolucao-cgpar/me-n-36-de-4-de-agosto-de-2022-420423777;1
ME/MF;Resolução;37;RESOLUÇÃO CGPAR/ME Nº 37, DE 4 DE AGOSTO DE 2022;05/08/2022;https://www.in.gov.br/web/dou/-/resolucao-cgpar/me-n-37-de-4-de-agosto-de-2022-420523088;1
ME/MF;Resolução;38;RESOLUÇÃO CGPAR/ME Nº 38, DE 4 DE AGOSTO DE 2022;05/08/2022;https://www.in.gov.br/web/dou/-/resolucao-cgpar/me-n-38-de-4-de-agosto-de-2022-420523173;1
ME/MF;Resolução;39;RESOLUÇÃO CGPAR/ME Nº 39, DE 4 DE AGOSTO DE 2022;05/08/2022;https://www.in.gov.br/web/dou/-/resolucao-cgpar/me-n-39-de-4-de-agosto-de-2022-420540144;1
ME/MF;Resolução;40;RESOLUÇÃO CGPAR/ME Nº 40, DE 4 DE AGOSTO DE 2022;05/08/2022;https://www.in.gov.br/web/dou/-/resolucao-cgpar/me-n-40-de-4-de-agosto-de-2022-420540229;1
ME/MF;Resolução;41;RESOLUÇÃO CGPAR/ME Nº 41, DE 4 DE AGOSTO DE 2022;05/08/2022;https://www.in.gov.br/web/dou/-/resolucao-cgpar/me-n-41-de-4-de-agosto-de-2022-420426103;1
ME/MF;Resolução;42;RESOLUÇÃO CGPAR/ME Nº 42, DE 4 DE AGOSTO DE 2022;05/08/2022;https://www.in.gov.br/web/dou/-/resolucao-cgpar/me-n-42-de-4-de-agosto-de-2022-420424018;1
ME/MF;Resolução;43;RESOLUÇÃO CGPAR/ME Nº 43, DE 1º DE DEZEMBRO DE 2022;02/12/2022;https://www.in.gov.br/web/dou/-/resolucao-cgpar/me-n-43-de-1-de-dezembro-de-2022-447319920;1
CASA CIVIL;Resolução;47;RESOLUÇÃO CGPAR/MGI Nº 47, DE 28 DE ABRIL DE 2023;02/05/2023;https://www.in.gov.br/web/dou/-/resolucao-cgpar/mgi-n-47-de-28-de-abril-de-2023-480526716;1
MGI;Resolução;50;RESOLUÇÃO CGPAR /MGI Nº 50, DE 27 DE DEZEMBRO DE 2023;29/12/2023;https://www.in.gov.br/web/dou/-/resolucao-cgpar-/mgi-n-50-de-27-de-dezembro-de-2023-534959083;1
ME/MF;Resolução;28;RESOLUÇÃO CGPAR Nº 28, DE 5 DE ABRIL DE 2022;20/04/2022;https://www.in.gov.br/web/dou/-/resolucao-cgpar-n-28-de-5-de-abril-de-2022-394197294;1
ME/MF;Resolução;29;RESOLUÇÃO CGPAR Nº 29, DE 5 DE ABRIL DE 2022;20/04/2022;https://www.in.gov.br/web/dou/-/resolucao-cgpar-n-29-de-5-de-abril-de-2022-394197201;1
ME/MF;Resolução;44;RESOLUÇÃO CGPAR Nº 44, DE 30 DE DEZEMBRO DE 2022;02/01/2023;https://www.in.gov.br/web/dou/-/resolucao-cgpar-n-44-de-30-de-dezembro-de-2022-455419630;1
ME/MF;Resolução;45;RESOLUÇÃO CGPAR Nº 45, DE 30 DE DEZEMBRO DE 2022;02/01/2023;https://www.in.gov.br/web/dou/-/resolucao-cgpar-n-45-de-30-de-dezembro-de-2022-455422861;1
MGI;Resolução;48;RESOLUÇÃO CGPAR Nº 48, DE 6 DE SETEMBRO DE 2023;11/10/2023;https://www.in.gov.br/web/dou/-/resolucao-cgpar-n-48-de-6-de-setembro-de-2023-515787212;1
MDR;Resolução Tribunal Pleno;12/2025;RESOLUÇÃO CGPISF Nº 12, DE 2 DE SETEMBRO DE 2025 - Conselho Gestor do Sistema de Gestão do Projeto de Integração do Rio São Francisco com as Bacias Hidro. - PISF;02/09/2025;https://www.in.gov.br/web/dou/-/resolucao-cgpisf-n-12-de-2-de-setembro-de-2025-652653027;0
MDR;Resolução Tribunal Pleno;13/2025;RESOLUÇÃO CGPISF Nº 13, DE 4 DE SETEMBRO DE 2025 - Secretaria Nacional de Segurança Hídrica;04/09/2025;https://www.in.gov.br/web/dou/-/resolucao-cgpisf-n-13-de-4-de-setembro-de-2025-655725189;0
MDR;Resolução Tribunal Pleno;15/2025;RESOLUÇÃO CGPISF Nº 15, DE 10 DE SETEMBRO DE 2025 - Secretaria Nacional de Segurança Hídrica;10/09/2025;https://www.in.gov.br/web/dou/-/resolucao-cgpisf-n-15-de-10-de-setembro-de-2025-656861655;0
MDR;Resolucao;16/2025;RESOLUÇÃO CGPISF Nº 16, DE 18 DE SETEMBRO DE 2025 - Secretaria Nacional de Segurança Hídrica;18/09/2025;https://www.in.gov.br/web/dou/-/resolucao-cgpisf-n-16-de-18-de-setembro-de-2025-657757364;0
MDR;Resolução Tribunal Pleno;6/2025;RESOLUÇÃO CGPISF Nº 6, de 18 de julho de 2025 - Secretaria Nacional de Segurança Hídrica;18/07/2025;https://www.in.gov.br/web/dou/-/resolucao-cgpisf-n-6-de-18-de-julho-de-2025-645579205;1
ME/MF;Resolução Tribunal Pleno;180/2025;RESOLUÇÃO CGSN Nº 180, DE 1º DE SETEMBRO DE 2025 - Comitê Gestor do Simples Nacional;01/09/2025;https://www.in.gov.br/web/dou/-/resolucao-cgsn-n-180-de-1-de-setembro-de-2025-652665169;0
ME/MF;Resolução Tribunal Pleno;6/2025;RESOLUÇÃO CITSB Nº 6, DE 1º DE AGOSTO DE 2025 - Secretaria de Política Econômica;01/08/2025;https://www.in.gov.br/web/dou/-/resolucao-citsb-n-6-de-1-de-agosto-de-2025-646652799;0
CMN;Resolução;4.986;RESOLUÇÃO CMN Nº 4.986, DE 17 DE FEVEREIRO DE 2022;21/02/2022;https://www.in.gov.br/web/dou/-/resolucao-cmn-n-4.986-de-17-de-fevereiro-de-2022-381408276;1
CMN;Resolução;4.995;RESOLUÇÃO CMN Nº 4.995, DE 24 DE MARÇO DE 2022;28/03/2022;https://www.in.gov.br/web/dou/-/resolucao-cmn-n-4.995-de-24-de-marco-de-2022-388660891;1
CMN;Resolução;4.996;RESOLUÇÃO CMN Nº 4.996, DE 24 DE MARÇO DE 2022;28/03/2022;https://www.in.gov.br/web/dou/-/resolucao-cmn-n-4.996-de-24-de-marco-de-2022-388669087;1
CMN;Resolução;5.007;RESOLUÇÃO CMN Nº 5.007, DE 24 DE MARÇO DE 2022;28/03/2022;https://www.in.gov.br/web/dou/-/resolucao-cmn-n-5.007-de-24-de-marco-de-2022-388672133;1
CMN;Resolução;5.011;RESOLUÇÃO CMN Nº 5.011, DE 24 DE MARÇO DE 2022;28/03/2022;https://www.in.gov.br/web/dou/-/resolucao-cmn-n-5.011-de-24-de-marco-de-2022-388660973;1
CMN;Resolução;5.025;RESOLUÇÃO CMN Nº 5.025, DE 29 DE JUNHO DE 2022;30/06/2022;https://www.in.gov.br/web/dou/-/resolucao-cmn-n-5.025-de-29-de-junho-de-2022-411399744;0
CMN;Resolução;5.076;RESOLUÇÃO CMN Nº 5.076, DE 18 DE MAIO DE 2023;22/05/2023;https://www.in.gov.br/web/dou/-/resolucao-cmn-n-5.076-de-18-de-maio-de-2023-484580188;0
CMN;Resolução;5.096;RESOLUÇÃO CMN Nº 5.096, DE 24 DE AGOSTO DE 2023;25/08/2023;https://www.in.gov.br/web/dou/-/resolucao-cmn-n-5.096-de-24-de-agosto-de-2023-505421209;1
CMN;Resolução;5.106;RESOLUÇÃO CMN Nº 5.106, DE 26 DE OUTUBRO DE 2023;30/10/2023;https://www.in.gov.br/web/dou/-/resolucao-cmn-n-5.106-de-26-de-outubro-de-2023-519740557;1
CMN;Resolução Tribunal Pleno;5200/2025;RESOLUÇÃO CMN Nº 5.200, DE 20 DE FEVEREIRO DE 2025 - Conselho Monetário Nacional;20/02/2025;https://www.in.gov.br/web/dou/-/resolucao-cmn-n-5.200-de-20-de-fevereiro-de-2025-613971805;1
CMN;Resolução Tribunal Pleno;5201/2025;RESOLUÇÃO CMN Nº 5.201, DE 27 DE FEVEREIRO DE 2025 - Conselho Monetário Nacional;27/02/2025;https://www.in.gov.br/web/dou/-/resolucao-cmn-n-5.201-de-27-de-fevereiro-de-2025-615363408;1
CMN;Resolução Tribunal Pleno;5202/2025;RESOLUÇÃO CMN Nº 5.202, DE 27 DE MARÇO DE 2025 - Conselho Monetário Nacional;27/03/2025;https://www.in.gov.br/web/dou/-/resolucao-cmn-n-5.202-de-27-de-marco-de-2025-620781600;1
CMN;Resolução Tribunal Pleno;5203/2025;RESOLUÇÃO CMN Nº 5.203, DE 27 DE MARÇO DE 2025 - Conselho Monetário Nacional;27/03/2025;https://www.in.gov.br/web/dou/-/resolucao-cmn-n-5.203-de-27-de-marco-de-2025-620767464;1
CMN;Resolução Tribunal Pleno;5204/2025;RESOLUÇÃO CMN Nº 5.204, DE 4 DE ABRIL DE 2025 - Conselho Monetário Nacional;04/04/2025;https://www.in.gov.br/web/dou/-/resolucao-cmn-n-5.204-de-4-de-abril-de-2025-622220598;1
CMN;Resolução Tribunal Pleno;5205/2025;RESOLUÇÃO CMN Nº 5.205, DE 17 DE ABRIL DE 2025 - Conselho Monetário Nacional;17/04/2025;https://www.in.gov.br/web/dou/-/resolucao-cmn-n-5.205-de-17-de-abril-de-2025-624934642;1
CMN;Resolução Tribunal Pleno;5206/2025;RESOLUÇÃO CMN Nº 5.206, DE 28 DE ABRIL DE 2025 - Conselho Monetário Nacional;28/04/2025;https://www.in.gov.br/web/dou/-/resolucao-cmn-n-5.206-de-28-de-abril-de-2025-626430452;1
CMN;Resolução Tribunal Pleno;5207/2025;RESOLUÇÃO CMN Nº 5.207, DE 30 DE ABRIL DE 2025 - Conselho Monetário Nacional;30/04/2025;https://www.in.gov.br/web/dou/-/resolucao-cmn-n-5.207-de-30-de-abril-de-2025-627628409;1
CMN;Resolução Tribunal Pleno;5208/2025;RESOLUÇÃO CMN Nº 5.208, DE 30 DE ABRIL DE 2025 - Conselho Monetário Nacional;30/04/2025;https://www.in.gov.br/web/dou/-/resolucao-cmn-n-5.208-de-30-de-abril-de-2025-627589068;0
CMN;Resolução Tribunal Pleno;5209/2025;RESOLUÇÃO CMN Nº 5.209, DE 30 DE ABRIL DE 2025 - Conselho Monetário Nacional;30/04/2025;https://www.in.gov.br/web/dou/-/resolucao-cmn-n-5.209-de-30-de-abril-de-2025-627637606;0
CMN;Resolução Tribunal Pleno;5210/2025;RESOLUÇÃO CMN Nº 5.210, DE 9 DE MAIO DE 2025 - Conselho Monetário Nacional;09/05/2025;https://www.in.gov.br/web/dou/-/resolucao-cmn-n-5.210-de-9-de-maio-de-2025-628900226;1
CMN;Resolução Tribunal Pleno;5211/2025;RESOLUÇÃO CMN Nº 5.211, DE 12 DE MAIO DE 2025 - Conselho Monetário Nacional;12/05/2025;https://www.in.gov.br/web/dou/-/resolucao-cmn-n-5.211-de-12-de-maio-de-2025-628907977;0
CMN;Resolução Tribunal Pleno;5212/2025;RESOLUÇÃO CMN Nº 5.212, DE 22 DE MAIO DE 2025 - Conselho Monetário Nacional;22/05/2025;https://www.in.gov.br/web/dou/-/resolucao-cmn-n-5.212-de-22-de-maio-de-2025-631639541;1
CMN;Resolução Tribunal Pleno;5213/2025;RESOLUÇÃO CMN Nº 5.213, DE 22 DE MAIO DE 2025 - Conselho Monetário Nacional;22/05/2025;https://www.in.gov.br/web/dou/-/resolucao-cmn-n-5.213-de-22-de-maio-de-2025-631636723;0
CMN;Resolução Tribunal Pleno;5214/2025;RESOLUÇÃO CMN Nº 5.214, DE 22 DE MAIO DE 2025 - Conselho Monetário Nacional;22/05/2025;https://www.in.gov.br/web/dou/-/resolucao-cmn-n-5.214-de-22-de-maio-de-2025-631617716;1
CMN;Resolução Tribunal Pleno;5215/2025;RESOLUÇÃO CMN Nº 5.215, DE 22 DE MAIO DE 2025 - Conselho Monetário Nacional;22/05/2025;https://www.in.gov.br/web/dou/-/resolucao-cmn-n-5.215-de-22-de-maio-de-2025-631645149;1
CMN;Resolução Tribunal Pleno;5216/2025;RESOLUÇÃO CMN Nº 5.216, DE 22 DE MAIO DE 2025 - Conselho Monetário Nacional;22/05/2025;https://www.in.gov.br/web/dou/-/resolucao-cmn-n-5.216-de-22-de-maio-de-2025-631639462;1
CMN;Resolução Tribunal Pleno;5217/2025;RESOLUÇÃO CMN Nº 5.217, DE 22 DE MAIO DE 2025 - Conselho Monetário Nacional;22/05/2025;https://www.in.gov.br/web/dou/-/resolucao-cmn-n-5.217-de-22-de-maio-de-2025-631650584;1
CMN;Resolução Tribunal Pleno;5218/2025;RESOLUÇÃO CMN Nº 5.218, DE 26 DE MAIO DE 2025 - Conselho Monetário Nacional;26/05/2025;https://www.in.gov.br/web/dou/-/resolucao-cmn-n-5.218-de-26-de-maio-de-2025-631926524;1
CMN;Resolução Tribunal Pleno;5219/2025;RESOLUÇÃO CMN Nº 5.219, DE 29 DE MAIO DE 2025 - Conselho Monetário Nacional;29/05/2025;https://www.in.gov.br/web/dou/-/resolucao-cmn-n-5.219-de-29-de-maio-de-2025-633035026;1
CMN;Resolução Tribunal Pleno;5220/2025;RESOLUÇÃO CMN Nº 5.220, DE 29 DE MAIO DE 2025 - Conselho Monetário Nacional;29/05/2025;https://www.in.gov.br/web/dou/-/resolucao-cmn-n-5.220-de-29-de-maio-de-2025-633124249;1
CMN;Resolução Tribunal Pleno;5221/2025;RESOLUÇÃO CMN Nº 5.221, DE 30 DE MAIO DE 2025 - Conselho Monetário Nacional;30/05/2025;https://www.in.gov.br/web/dou/-/resolucao-cmn-n-5.221-de-30-de-maio-de-2025-633360533;1
CMN;Resolução Tribunal Pleno;5222/2025;RESOLUÇÃO CMN Nº 5.222, DE 30 DE MAIO DE 2025 - Conselho Monetário Nacional;30/05/2025;https://www.in.gov.br/web/dou/-/resolucao-cmn-n-5.222-de-30-de-maio-de-2025-633388803;1
CMN;Resolução Tribunal Pleno;5223/2025;RESOLUÇÃO CMN Nº 5.223, DE 30 DE MAIO DE 2025 - Conselho Monetário Nacional;30/05/2025;https://www.in.gov.br/web/dou/-/resolucao-cmn-n-5.223-de-30-de-maio-de-2025-633393042;1
CMN;Resolução Tribunal Pleno;5224/2025;RESOLUÇÃO CMN Nº 5.224, DE 6 DE JUNHO DE 2025 - Conselho Monetário Nacional;06/06/2025;https://www.in.gov.br/web/dou/-/resolucao-cmn-n-5.224-de-6-de-junho-de-2025-635046694;0
CMN;Resolução Tribunal Pleno;5225/2025;RESOLUÇÃO CMN Nº 5.225, DE 26 DE JUNHO DE 2025 - Conselho Monetário Nacional;26/06/2025;https://www.in.gov.br/web/dou/-/resolucao-cmn-n-5.225-de-26-de-junho-de-2025-638690057;1
CMN;Resolução Tribunal Pleno;5226/2025;RESOLUÇÃO CMN Nº 5.226, DE 26 DE JUNHO DE 2025 - Conselho Monetário Nacional;26/06/2025;https://www.in.gov.br/web/dou/-/resolucao-cmn-n-5.226-de-26-de-junho-de-2025-638672283;1
CMN;Resolução Tribunal Pleno;5227/2025;RESOLUÇÃO CMN Nº 5.227, DE 26 DE JUNHO DE 2025 - Conselho Monetário Nacional;26/06/2025;https://www.in.gov.br/web/dou/-/resolucao-cmn-n-5.227-de-26-de-junho-de-2025-638692597;1
CMN;Resolução Tribunal Pleno;5228/2025;RESOLUÇÃO CMN Nº 5.228, DE 1º DE JULHO DE 2025 - Conselho Monetário Nacional;01/07/2025;https://www.in.gov.br/web/dou/-/resolucao-cmn-n-5.228-de-1-de-julho-de-2025-639297557;1
CMN;Resolução Tribunal Pleno;5229/2025;RESOLUÇÃO CMN Nº 5.229, DE 1º DE JULHO DE 2025 - Conselho Monetário Nacional;01/07/2025;https://www.in.gov.br/web/dou/-/resolucao-cmn-n-5.229-de-1-de-julho-de-2025-639297400;1
CMN;Resolução Tribunal Pleno;5230/2025;RESOLUÇÃO CMN Nº 5.230, DE 1º DE JULHO DE 2025 - Conselho Monetário Nacional;01/07/2025;https://www.in.gov.br/web/dou/-/resolucao-cmn-n-5.230-de-1-de-julho-de-2025-639245603;1
CMN;Resolução Tribunal Pleno;5231/2025;RESOLUÇÃO CMN Nº 5.231, DE 1º DE JULHO DE 2025 - Conselho Monetário Nacional;01/07/2025;https://www.in.gov.br/web/dou/-/resolucao-cmn-n-5.231-de-1-de-julho-de-2025-639297643;1
CMN;Resolução Tribunal Pleno;5232/2025;RESOLUÇÃO CMN Nº 5.232, DE 1º DE JULHO DE 2025 - Conselho Monetário Nacional;01/07/2025;https://www.in.gov.br/web/dou/-/resolucao-cmn-n-5.232-de-1-de-julho-de-2025-639297666;1
CMN;Resolução Tribunal Pleno;5233/2025;RESOLUÇÃO CMN Nº 5.233, DE 1º DE JULHO DE 2025 - Conselho Monetário Nacional;01/07/2025;https://www.in.gov.br/web/dou/-/resolucao-cmn-n-5.233-de-1-de-julho-de-2025-639297255;1
CMN;Resolução Tribunal Pleno;5234/2025;RESOLUÇÃO CMN Nº 5.234, DE 1º DE JULHO DE 2025 - Conselho Monetário Nacional;01/07/2025;https://www.in.gov.br/web/dou/-/resolucao-cmn-n-5.234-de-1-de-julho-de-2025-639245629;1
CMN;Resolução Tribunal Pleno;5235/2025;RESOLUÇÃO CMN Nº 5.235, DE 11 DE JULHO DE 2025 - Conselho Monetário Nacional;11/07/2025;https://www.in.gov.br/web/dou/-/resolucao-cmn-n-5.235-de-11-de-julho-de-2025-641615557;1
CMN;Resolução Tribunal Pleno;5236/2025;RESOLUÇÃO CMN Nº 5.236, DE 24 DE JULHO DE 2025 - Conselho Monetário Nacional;24/07/2025;https://www.in.gov.br/web/dou/-/resolucao-cmn-n-5.236-de-24-de-julho-de-2025-644460197;1
CMN;Resolução Tribunal Pleno;5237/2025;RESOLUÇÃO CMN Nº 5.237, DE 24 DE JULHO DE 2025 - Conselho Monetário Nacional;24/07/2025;https://www.in.gov.br/web/dou/-/resolucao-cmn-n-5.237-de-24-de-julho-de-2025-644466077;1
